Fold,Test_File,True_Label,Predicted_Label,Count
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Location,B-Path,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Location,B-Patient,1
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Location,B-Source,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Location,B-Target,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Location,B-Time,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Location,I-Agent,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Location,I-AgentPatient,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Location,I-Benefactive,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Location,I-Cargo,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Location,I-Instrument,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Location,I-Location,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Location,I-Path,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Location,I-Patient,1
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Location,I-Source,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Location,I-Target,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Location,I-Time,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Location,O,12
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,B-Agent,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,B-AgentPatient,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,B-Benefactive,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,B-Cargo,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,B-Instrument,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,B-Location,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,B-Path,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,B-Patient,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,B-Source,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,B-Target,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,B-Time,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,I-Agent,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,I-AgentPatient,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,I-Benefactive,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,I-Cargo,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,I-Instrument,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,I-Location,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,I-Path,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,I-Patient,1
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,I-Source,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,I-Target,1
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,I-Time,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Path,O,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,B-Agent,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,B-AgentPatient,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,B-Benefactive,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,B-Cargo,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,B-Instrument,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,B-Location,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,B-Path,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,B-Patient,1
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,B-Source,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,B-Target,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,B-Time,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,I-Agent,1
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,I-AgentPatient,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,I-Benefactive,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,I-Cargo,1
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,I-Instrument,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,I-Location,2
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,I-Path,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,I-Patient,10
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,I-Source,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,I-Target,1
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,I-Time,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Patient,O,78
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,B-Agent,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,B-AgentPatient,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,B-Benefactive,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,B-Cargo,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,B-Instrument,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,B-Location,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,B-Path,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,B-Patient,1
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,B-Source,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,B-Target,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,B-Time,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,I-Agent,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,I-AgentPatient,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,I-Benefactive,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,I-Cargo,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,I-Instrument,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,I-Location,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,I-Path,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,I-Patient,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,I-Source,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,I-Target,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,I-Time,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Source,O,1
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,B-Agent,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,B-AgentPatient,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,B-Benefactive,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,B-Cargo,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,B-Instrument,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,B-Location,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,B-Path,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,B-Patient,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,B-Source,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,B-Target,1
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,B-Time,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,I-Agent,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,I-AgentPatient,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,I-Benefactive,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,I-Cargo,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,I-Instrument,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,I-Location,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,I-Path,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,I-Patient,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,I-Source,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,I-Target,4
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,I-Time,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Target,O,4
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,B-Agent,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,B-AgentPatient,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,B-Benefactive,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,B-Cargo,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,B-Instrument,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,B-Location,2
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,B-Path,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,B-Patient,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,B-Source,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,B-Target,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,B-Time,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,I-Agent,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,I-AgentPatient,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,I-Benefactive,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,I-Cargo,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,I-Instrument,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,I-Location,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,I-Path,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,I-Patient,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,I-Source,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,I-Target,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,I-Time,10
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,I-Time,O,2
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,B-Agent,17
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,B-AgentPatient,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,B-Benefactive,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,B-Cargo,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,B-Instrument,1
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,B-Location,2
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,B-Path,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,B-Patient,11
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,B-Source,1
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,B-Target,4
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,B-Time,7
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,I-Agent,12
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,I-AgentPatient,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,I-Benefactive,2
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,I-Cargo,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,I-Instrument,2
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,I-Location,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,I-Path,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,I-Patient,17
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,I-Source,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,I-Target,0
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,I-Time,10
9,preannotated-NL-HaNA_1.04.02_1066_0269-0270 -1618 -,O,O,12281
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,B-Agent,17
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,B-AgentPatient,2
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,B-Benefactive,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,B-Cargo,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,B-Instrument,2
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,B-Location,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,B-Path,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,B-Patient,5
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,B-Source,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,B-Target,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,B-Time,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,I-Agent,4
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,I-AgentPatient,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,I-Benefactive,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,I-Cargo,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,I-Instrument,1
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,I-Location,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,I-Path,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,I-Patient,3
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,I-Source,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,I-Target,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,I-Time,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Agent,O,35
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,B-Agent,1
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,B-AgentPatient,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,B-Benefactive,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,B-Cargo,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,B-Instrument,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,B-Location,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,B-Path,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,B-Patient,3
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,B-Source,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,B-Target,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,B-Time,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,I-Agent,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,I-AgentPatient,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,I-Benefactive,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,I-Cargo,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,I-Instrument,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,I-Location,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,I-Path,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,I-Patient,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,I-Source,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,I-Target,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,I-Time,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-AgentPatient,O,9
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,B-Agent,1
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,B-AgentPatient,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,B-Benefactive,1
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,B-Cargo,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,B-Instrument,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,B-Location,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,B-Path,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,B-Patient,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,B-Source,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,B-Target,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,B-Time,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,I-Agent,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,I-AgentPatient,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,I-Benefactive,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,I-Cargo,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,I-Instrument,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,I-Location,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,I-Path,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,I-Patient,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,I-Source,1
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,I-Target,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,I-Time,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Benefactive,O,7
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,B-Agent,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,B-AgentPatient,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,B-Benefactive,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,B-Cargo,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,B-Instrument,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,B-Location,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,B-Path,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,B-Patient,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,B-Source,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,B-Target,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,B-Time,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,I-Agent,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,I-AgentPatient,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,I-Benefactive,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,I-Cargo,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,I-Instrument,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,I-Location,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,I-Path,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,I-Patient,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,I-Source,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,I-Target,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,I-Time,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Cargo,O,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,B-Agent,2
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,B-AgentPatient,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,B-Benefactive,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,B-Cargo,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,B-Instrument,1
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,B-Location,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,B-Path,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,B-Patient,1
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,B-Source,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,B-Target,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,B-Time,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,I-Agent,1
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,I-AgentPatient,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,I-Benefactive,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,I-Cargo,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,I-Instrument,1
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,I-Location,1
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,I-Path,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,I-Patient,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,I-Source,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,I-Target,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,I-Time,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Instrument,O,9
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Location,B-Agent,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Location,B-AgentPatient,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Location,B-Benefactive,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Location,B-Cargo,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Location,B-Instrument,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Location,B-Location,13
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Location,B-Path,0
10,preannotated-NL-HaNA_1.04.02_8596_0761-0766 - 1707 -,B-Location,B-Patient,0
